user_id,first_name,last_name,age,city,reg_date,plan,churn_date,cant_mensajes,cant_llamadas,cant_minutos_llamada,grupo_uso,grupo_edad
10199,Mariana,Lopez,60.0,CDMX,2022-02-24 11:45:24.981245312,Basico,,8.0,7.0,37.82000000000001,Uso medio,Adulto Mayor
10200,Ana,Ramirez,33.0,MTY,2022-02-24 18:19:42.895723931,Basico,,7.0,6.0,38.38999999999999,Uso medio,Adulto
10201,Carlos,Lopez,27.0,GDL,2022-02-25 00:54:00.810202551,Premium,,5.0,5.0,11.08,Uso medio,Joven
10202,Ana,Lopez,66.0,Bogotá,2022-02-25 07:28:18.724681171,Premium,,5.0,2.0,8.02,Uso medio,Adulto Mayor
10203,Mariana,Torres,49.0,Medellín,2022-02-25 14:02:36.639159790,Premium,,6.0,1.0,3.49,Uso medio,Adulto
10204,Ana,Torres,68.0,Bogotá,2022-02-25 20:36:54.553638410,Basico,,7.0,2.0,2.05,Uso medio,Adulto Mayor
10205,Luis,Ramirez,19.0,,2022-02-26 03:11:12.468117030,Premium,,4.0,10.0,52.470000000000006,Alto uso,Joven
10206,Carlos,Garcia,41.0,,2022-02-26 09:45:30.382595649,Basico,,1.0,2.0,8.67,Bajo uso,Adulto
10207,Carlos,Ramirez,40.0,MTY,2022-02-26 16:19:48.297074269,Basico,,4.0,4.0,22.689999999999998,Bajo uso,Adulto
10208,Mariana,Garcia,19.0,Cali,2022-02-26 22:54:06.211552888,Basico,,5.0,4.0,19.06,Uso medio,Joven
10209,Luis,Lopez,55.0,Medellín,2022-02-27 05:28:24.126031508,Basico,,2.0,3.0,13.19,Bajo uso,Adulto
10210,Sofia,Gomez,48.0,,2022-02-27 12:02:42.040510128,Basico,,2.0,4.0,27.880000000000003,Bajo uso,Adulto
10211,Ana,Ramirez,68.0,Bogotá,2022-02-27 18:36:59.954988747,Premium,,5.0,4.0,21.8,Uso medio,Adulto Mayor
10212,Mateo,Ramirez,57.0,Bogotá,2022-02-28 01:11:17.869467367,Basico,,3.0,7.0,20.03,Uso medio,Adulto
10213,Ana,Garcia,43.0,Bogotá,2022-02-28 07:45:35.783945987,Basico,,9.0,3.0,16.15,Uso medio,Adulto
10214,Ana,Lopez,46.0,unknown,2022-02-28 14:19:53.698424606,Basico,,9.0,4.0,7.47,Uso medio,Adulto
10215,Sofia,Lopez,20.0,GDL,2022-02-28 20:54:11.612903226,Basico,,11.0,6.0,20.700000000000003,Alto uso,Joven
10216,Ana,Garcia,75.0,GDL,2022-03-01 03:28:29.527381846,Premium,,4.0,6.0,65.0,Uso medio,Adulto Mayor
10217,Luis,Lopez,31.0,MTY,2022-03-01 10:02:47.441860465,Basico,,6.0,4.0,16.51,Uso medio,Adulto
10218,Luis,Torres,42.0,GDL,2022-03-01 16:37:05.356339085,Premium,,5.0,3.0,2.29,Uso medio,Adulto
10219,Carlos,Gomez,65.0,Bogotá,2022-03-01 23:11:23.270817705,Basico,,8.0,1.0,2.44,Uso medio,Adulto Mayor
10220,Mariana,Ramirez,18.0,CDMX,2022-03-02 05:45:41.185296324,Premium,,5.0,7.0,22.75,Uso medio,Joven
10221,Mateo,Gomez,70.0,MTY,2022-03-02 12:19:59.099774944,Premium,,6.0,3.0,12.01,Uso medio,Adulto Mayor
10222,Ana,Ramirez,20.0,,2022-03-02 18:54:17.014253564,Basico,,7.0,8.0,49.370000000000005,Uso medio,Joven
10223,Ana,Torres,71.0,Bogotá,2022-03-03 01:28:34.928732183,Basico,,3.0,1.0,3.13,Bajo uso,Adulto Mayor
10224,Sofia,Lopez,43.0,Medellín,2022-03-03 08:02:52.843210803,Premium,,5.0,6.0,36.93000000000001,Uso medio,Adulto
10225,Mariana,Garcia,35.0,CDMX,2022-03-03 14:37:10.757689423,Basico,,2.0,3.0,19.650000000000002,Bajo uso,Adulto
10226,Luis,Torres,26.0,GDL,2022-03-03 21:11:28.672168042,Basico,,1.0,1.0,65.0,Bajo uso,Joven
10227,Mateo,Gomez,55.0,Cali,2022-03-04 03:45:46.586646662,Basico,,4.0,1.0,24.7,Bajo uso,Adulto
10228,Carlos,Garcia,40.0,Cali,2022-03-04 10:20:04.501125282,Basico,"1,73301E+18",5.0,5.0,24.19,Uso medio,Adulto
10229,Luis,Lopez,38.0,MTY,2022-03-04 16:54:22.415603901,Basico,,6.0,3.0,6.11,Uso medio,Adulto
10230,Mariana,Torres,74.0,,2022-03-04 23:28:40.330082521,Basico,,3.0,7.0,34.92,Uso medio,Adulto Mayor
10231,Carlos,Garcia,18.0,,2022-03-05 06:02:58.244561141,Premium,,2.0,2.0,3.77,Bajo uso,Joven
10232,Sofia,Torres,38.0,,2022-03-05 12:37:16.159039760,Basico,,9.0,8.0,35.81,Uso medio,Adulto
10233,Sofia,Torres,44.0,Bogotá,2022-03-05 19:11:34.073518380,Premium,,5.0,2.0,12.649999999999999,Uso medio,Adulto
10234,Ana,Lopez,59.0,GDL,2022-03-06 01:45:51.987997000,Basico,,5.0,5.0,19.34,Uso medio,Adulto
10235,Mariana,Ramirez,76.0,Medellín,2022-03-06 08:20:09.902475619,Premium,,7.0,3.0,12.600000000000001,Uso medio,Adulto Mayor
10236,Mateo,Garcia,23.0,Medellín,2022-03-06 14:54:27.816954239,Premium,,6.0,5.0,31.56,Uso medio,Joven
10237,Carlos,Lopez,72.0,CDMX,2022-03-06 21:28:45.731432859,Premium,,5.0,5.0,9.34,Uso medio,Adulto Mayor
10238,Luis,Torres,61.0,Cali,2022-03-07 04:03:03.645911478,Premium,"1,72264E+18",6.0,4.0,3.76,Uso medio,Adulto Mayor
10239,Mariana,Lopez,53.0,CDMX,2022-03-07 10:37:21.560390098,Premium,,6.0,5.0,15.74,Uso medio,Adulto
10240,Mariana,Ramirez,45.0,Bogotá,2022-03-07 17:11:39.474868718,Premium,,6.0,5.0,28.49,Uso medio,Adulto
10241,Sofia,Garcia,62.0,MTY,2022-03-07 23:45:57.389347337,Basico,,6.0,5.0,33.379999999999995,Uso medio,Adulto Mayor
10242,Ana,Ramirez,34.0,Medellín,2022-03-08 06:20:15.303825957,Basico,,6.0,2.0,4.07,Uso medio,Adulto
10243,Ana,Gomez,47.0,MTY,2022-03-08 12:54:33.218304576,Premium,,2.0,5.0,20.75,Uso medio,Adulto
10244,Carlos,Garcia,76.0,Cali,2022-03-08 19:28:51.132783196,Basico,,7.0,4.0,45.38,Uso medio,Adulto Mayor
10245,Sofia,Ramirez,57.0,Bogotá,2022-03-09 02:03:09.047261816,Premium,,10.0,1.0,3.04,Alto uso,Adulto
10246,Mariana,Torres,75.0,Cali,2022-03-09 08:37:26.961740435,Premium,,2.0,5.0,19.97,Uso medio,Adulto Mayor
10247,Mateo,Garcia,69.0,,2022-03-09 15:11:44.876219055,Basico,,7.0,7.0,39.92,Uso medio,Adulto Mayor
10248,Sofia,Garcia,20.0,Medellín,2024-05-10 00:00:00.000000000,Premium,"1,72506E+18",1.0,1.0,4.74,Bajo uso,Joven
10249,Carlos,Lopez,29.0,,2022-03-10 04:20:20.705176294,Basico,,6.0,3.0,27.24,Uso medio,Joven
10250,Carlos,Torres,56.0,CDMX,2022-03-10 10:54:38.619654914,Basico,,0.0,7.0,28.270000000000003,Uso medio,Adulto
10251,Sofia,Gomez,29.0,MTY,2022-03-10 17:28:56.534133534,Basico,,3.0,5.0,21.28,Uso medio,Joven
10252,Carlos,Ramirez,19.0,CDMX,2022-03-11 00:03:14.448612153,Basico,,4.0,3.0,10.34,Bajo uso,Joven
10253,Sofia,Lopez,73.0,GDL,2022-03-11 06:37:32.363090773,Basico,,6.0,4.0,21.54,Uso medio,Adulto Mayor
10254,Luis,Ramirez,63.0,Cali,2022-03-11 13:11:50.277569393,Basico,,6.0,1.0,0.86,Uso medio,Adulto Mayor
10255,Sofia,Gomez,39.0,CDMX,2022-03-11 19:46:08.192048012,Basico,,9.0,5.0,41.65,Uso medio,Adulto
10256,Sofia,Gomez,40.0,Bogotá,2022-03-12 02:20:26.106526632,Premium,,10.0,4.0,19.770000000000003,Alto uso,Adulto
10257,Carlos,Garcia,47.0,Bogotá,2022-03-12 08:54:44.021005252,Basico,,3.0,5.0,25.38,Uso medio,Adulto
10258,Carlos,Gomez,22.0,Bogotá,2022-03-12 15:29:01.935483871,Basico,,10.0,5.0,21.85,Alto uso,Joven
10259,Ana,Ramirez,26.0,Bogotá,2022-03-12 22:03:19.849962491,Basico,,5.0,5.0,35.790000000000006,Uso medio,Joven
10260,Ana,Torres,38.0,Cali,2022-03-13 04:37:37.764441111,Premium,,2.0,5.0,24.5,Uso medio,Adulto
10261,Luis,Torres,28.0,CDMX,2022-03-13 11:11:55.678919730,Premium,"1,72619E+18",6.0,7.0,33.040000000000006,Uso medio,Joven
10262,Ana,Garcia,22.0,MTY,2022-03-13 17:46:13.593398350,Basico,,6.0,8.0,65.0,Uso medio,Joven
10263,Sofia,Ramirez,52.0,Medellín,2022-03-14 00:20:31.507876970,Basico,,4.0,3.0,34.99,Bajo uso,Adulto
10264,Carlos,Ramirez,44.0,Medellín,2022-03-14 06:54:49.422355589,Premium,,2.0,2.0,24.46,Bajo uso,Adulto
10265,Ana,Gomez,66.0,Bogotá,2022-03-14 13:29:07.336834209,Basico,,5.0,7.0,30.830000000000002,Uso medio,Adulto Mayor
10266,Ana,Ramirez,19.0,unknown,2022-03-14 20:03:25.251312829,Basico,,5.0,4.0,16.14,Uso medio,Joven
10267,Luis,Lopez,41.0,Bogotá,2022-03-15 02:37:43.165791448,Basico,,6.0,5.0,26.86,Uso medio,Adulto
10268,Mariana,Gomez,48.0,Bogotá,2022-03-15 09:12:01.080270068,Basico,,5.0,4.0,20.509999999999998,Uso medio,Adulto
10269,Luis,Lopez,50.0,CDMX,2022-03-15 15:46:18.994748688,Premium,,6.0,3.0,31.85,Uso medio,Adulto
10270,Sofia,Garcia,56.0,Bogotá,2022-03-15 22:20:36.909227307,Basico,"1,72938E+18",3.0,2.0,7.01,Bajo uso,Adulto
10271,Carlos,Torres,47.0,Medellín,2022-03-16 04:54:54.823705927,Basico,,3.0,6.0,26.740000000000002,Uso medio,Adulto
10272,Luis,Garcia,63.0,CDMX,2022-03-16 11:29:12.738184546,Basico,,3.0,2.0,4.15,Bajo uso,Adulto Mayor
10273,Ana,Torres,54.0,MTY,2022-03-16 18:03:30.652663166,Premium,,4.0,8.0,32.38,Uso medio,Adulto
10274,Carlos,Garcia,68.0,Cali,2022-03-17 00:37:48.567141786,Premium,,2.0,7.0,56.02,Uso medio,Adulto Mayor
10275,Carlos,Ramirez,45.0,MTY,2022-03-17 07:12:06.481620405,Premium,,5.0,5.0,40.1,Uso medio,Adulto
10276,Ana,Lopez,77.0,GDL,2022-03-17 13:46:24.396099025,Premium,,8.0,3.0,16.439999999999998,Uso medio,Adulto Mayor
10277,Luis,Torres,48.0,Medellín,2022-03-17 20:20:42.310577645,Basico,,5.0,2.0,21.58,Uso medio,Adulto
10278,Ana,Gomez,28.0,GDL,2022-03-18 02:55:00.225056264,Premium,,2.0,2.0,4.55,Bajo uso,Joven
10279,Mariana,Lopez,40.0,,2022-03-18 09:29:18.139534884,Basico,,8.0,1.0,4.13,Uso medio,Adulto
10280,Carlos,Gomez,74.0,CDMX,2022-03-18 16:03:36.054013504,Premium,,10.0,5.0,22.39,Alto uso,Adulto Mayor
10281,Mateo,Lopez,19.0,Medellín,2022-03-18 22:37:53.968492123,Basico,,4.0,6.0,20.240000000000002,Uso medio,Joven
10282,Mateo,Lopez,57.0,Bogotá,2022-03-19 05:12:11.882970743,Basico,,9.0,5.0,23.61,Uso medio,Adulto
10283,Sofia,Garcia,58.0,unknown,2022-03-19 11:46:29.797449363,Basico,"1,71901E+18",6.0,1.0,7.35,Uso medio,Adulto
10284,Ana,Torres,44.0,CDMX,2022-03-19 18:20:47.711927982,Premium,,4.0,8.0,65.0,Uso medio,Adulto
10285,Ana,Torres,52.0,Medellín,2022-03-20 00:55:05.626406602,Premium,,6.0,4.0,16.77,Uso medio,Adulto
10286,Sofia,Lopez,19.0,Bogotá,2022-03-20 07:29:23.540885222,Basico,,6.0,4.0,15.15,Uso medio,Joven
10287,Sofia,Ramirez,56.0,Bogotá,2022-03-20 14:03:41.455363841,Basico,,4.0,2.0,8.29,Bajo uso,Adulto
10288,Sofia,Ramirez,54.0,Bogotá,2022-03-20 20:37:59.369842461,Premium,,7.0,6.0,65.0,Uso medio,Adulto
10289,Carlos,Gomez,38.0,Medellín,2022-03-21 03:12:17.284321081,Basico,,5.0,5.0,20.98,Uso medio,Adulto
10290,Mariana,Gomez,75.0,,2022-03-21 09:46:35.198799700,Premium,"1,71772E+18",5.0,3.0,9.079999999999998,Uso medio,Adulto Mayor
10291,Ana,Garcia,22.0,CDMX,2022-03-21 16:20:53.113278320,Basico,,6.0,2.0,7.890000000000001,Uso medio,Joven
10292,Carlos,Lopez,69.0,CDMX,2022-03-21 22:55:11.027756940,Basico,,7.0,7.0,31.92,Uso medio,Adulto Mayor
10293,Sofia,Gomez,62.0,Cali,2022-03-22 05:29:28.942235559,Basico,,3.0,1.0,4.14,Bajo uso,Adulto Mayor
10294,Ana,Gomez,38.0,CDMX,2022-03-22 12:03:46.856714179,Basico,,9.0,2.0,7.3,Uso medio,Adulto
10295,Carlos,Lopez,46.0,,2022-03-22 18:38:04.771192799,Basico,,0.0,4.0,23.43,Bajo uso,Adulto
10296,Mariana,Garcia,37.0,Medellín,2022-03-23 01:12:22.685671418,Basico,,4.0,7.0,43.089999999999996,Uso medio,Adulto
10297,Carlos,Gomez,47.0,Medellín,2022-03-23 07:46:40.600150038,Basico,,4.0,4.0,13.270000000000001,Bajo uso,Adulto
10298,Mariana,Garcia,78.0,GDL,2022-03-23 14:20:58.514628658,Basico,,5.0,4.0,24.610000000000003,Uso medio,Adulto Mayor
10299,Sofia,Torres,55.0,GDL,2022-03-23 20:55:16.429107277,Basico,,7.0,7.0,32.3,Uso medio,Adulto
10300,Mariana,Garcia,37.0,Medellín,2022-03-24 03:29:34.343585897,Premium,,6.0,7.0,26.44,Uso medio,Adulto
10301,Ana,Ramirez,67.0,,2022-03-24 10:03:52.258064517,Basico,,8.0,4.0,9.589999999999998,Uso medio,Adulto Mayor
10302,Sofia,Ramirez,42.0,,2022-03-24 16:38:10.172543136,Basico,,5.0,4.0,18.189999999999998,Uso medio,Adulto
10303,Ana,Garcia,19.0,GDL,2022-03-24 23:12:28.087021756,Basico,,2.0,6.0,20.740000000000002,Uso medio,Joven
10304,Mateo,Ramirez,74.0,CDMX,2022-03-25 05:46:46.001500376,Basico,,2.0,4.0,12.69,Bajo uso,Adulto Mayor
10305,Luis,Torres,49.0,CDMX,2022-03-25 12:21:03.915978995,Premium,,2.0,4.0,23.55,Bajo uso,Adulto
10306,Mariana,Lopez,43.0,unknown,2022-03-25 18:55:21.830457615,Basico,,3.0,4.0,15.95,Bajo uso,Adulto
10307,Luis,Ramirez,23.0,GDL,2022-03-26 01:29:39.744936234,Premium,,4.0,4.0,25.729999999999997,Bajo uso,Joven
10308,Luis,Ramirez,58.0,CDMX,2022-03-26 08:03:57.659414854,Basico,"1,7185E+18",2.0,7.0,42.77,Uso medio,Adulto
10309,Mariana,Garcia,74.0,GDL,2022-03-26 14:38:15.573893474,Basico,,6.0,7.0,31.82,Uso medio,Adulto Mayor
10310,Sofia,Torres,20.0,MTY,2022-03-26 21:12:33.488372093,Basico,,8.0,3.0,11.55,Uso medio,Joven
10311,Mateo,Lopez,50.0,,2022-03-27 03:46:51.402850713,Premium,,0.0,8.0,36.79,Uso medio,Adulto
10312,Ana,Garcia,18.0,Bogotá,2022-03-27 10:21:09.317329333,Premium,,7.0,8.0,38.35999999999999,Uso medio,Joven
10313,Carlos,Garcia,68.0,GDL,2022-03-27 16:55:27.231807952,Basico,,3.0,6.0,17.63,Uso medio,Adulto Mayor
10314,Ana,Torres,22.0,MTY,2022-03-27 23:29:45.146286572,Premium,,3.0,7.0,27.11,Uso medio,Joven
10315,Carlos,Lopez,30.0,MTY,2022-03-28 06:04:03.060765192,Basico,,12.0,3.0,12.36,Alto uso,Adulto
10316,Ana,Torres,36.0,CDMX,2022-03-28 12:38:20.975243811,Premium,,9.0,4.0,9.440000000000001,Uso medio,Adulto
10317,Mariana,Lopez,29.0,CDMX,2022-03-28 19:12:38.889722431,Basico,"1,73301E+18",8.0,5.0,18.830000000000002,Uso medio,Joven
10318,Mateo,Torres,65.0,Medellín,2022-03-29 01:46:56.804201051,Basico,,2.0,6.0,32.15,Uso medio,Adulto Mayor
10319,Carlos,Garcia,42.0,CDMX,2022-03-29 08:21:14.718679670,Basico,,7.0,5.0,11.27,Uso medio,Adulto
10320,Sofia,Garcia,74.0,GDL,2024-05-10 00:00:00.000000000,Premium,,3.0,4.0,13.6,Bajo uso,Adulto Mayor
10321,Ana,Gomez,68.0,MTY,2022-03-29 21:29:50.547636910,Premium,,6.0,5.0,13.129999999999999,Uso medio,Adulto Mayor
10322,Ana,Ramirez,52.0,Cali,2022-03-30 04:04:08.462115529,Premium,,8.0,6.0,15.92,Uso medio,Adulto
10323,Carlos,Torres,29.0,Bogotá,2022-03-30 10:38:26.376594149,Premium,,7.0,3.0,26.25,Uso medio,Joven
10324,Sofia,Gomez,47.0,Medellín,2022-03-30 17:12:44.291072769,Basico,,8.0,3.0,24.16,Uso medio,Adulto
10325,Sofia,Ramirez,22.0,Bogotá,2022-03-30 23:47:02.205551388,Premium,,3.0,2.0,1.19,Bajo uso,Joven
10326,Mariana,Torres,51.0,Medellín,2024-05-10 00:00:00.000000000,Premium,,5.0,5.0,38.41,Uso medio,Adulto
10327,Mariana,Lopez,39.0,CDMX,2022-03-31 12:55:38.034508628,Basico,,4.0,6.0,28.01,Uso medio,Adulto
10328,Mariana,Ramirez,56.0,,2022-03-31 19:29:55.948987247,Basico,,4.0,3.0,23.72,Bajo uso,Adulto
10329,Mariana,Garcia,30.0,CDMX,2022-04-01 02:04:13.863465867,Premium,,4.0,3.0,12.21,Bajo uso,Adulto
10330,Mariana,Gomez,74.0,Bogotá,2022-04-01 08:38:31.777944487,Premium,,3.0,4.0,15.93,Bajo uso,Adulto Mayor
10331,Mariana,Ramirez,64.0,Cali,2022-04-01 15:12:49.692423106,Premium,,4.0,4.0,29.450000000000003,Bajo uso,Adulto Mayor
10332,Mateo,Ramirez,71.0,Bogotá,2022-04-01 21:47:07.606901726,Premium,,4.0,8.0,31.46,Uso medio,Adulto Mayor
10333,Sofia,Garcia,20.0,,2022-04-02 04:21:25.521380346,Premium,,4.0,3.0,15.68,Bajo uso,Joven
10334,Mariana,Torres,77.0,Bogotá,2022-04-02 10:55:43.435858965,Premium,,5.0,4.0,6.15,Uso medio,Adulto Mayor
10335,Sofia,Lopez,70.0,unknown,2022-04-02 17:30:01.350337585,Premium,,7.0,3.0,30.189999999999998,Uso medio,Adulto Mayor
10336,Sofia,Garcia,37.0,Cali,2022-04-03 00:04:19.264816204,Premium,,4.0,9.0,40.07,Uso medio,Adulto
10337,Luis,Lopez,48.0,,2022-04-03 06:38:37.179294824,Basico,,10.0,6.0,21.049999999999997,Alto uso,Adulto
10338,Mateo,Torres,22.0,,2022-04-03 13:12:55.093773444,Basico,,3.0,7.0,36.33,Uso medio,Joven
10339,Mariana,Ramirez,41.0,,2022-04-03 19:47:13.008252063,Basico,,11.0,5.0,32.42,Alto uso,Adulto
10340,Ana,Lopez,57.0,Medellín,2022-04-04 02:21:30.922730683,Premium,"1,73483E+18",5.0,7.0,25.44,Uso medio,Adulto
10341,Carlos,Gomez,71.0,MTY,2022-04-04 08:55:48.837209303,Basico,"1,72221E+18",6.0,1.0,6.29,Uso medio,Adulto Mayor
10342,Ana,Gomez,50.0,CDMX,2022-04-04 15:30:06.751687922,Basico,,4.0,6.0,47.06999999999999,Uso medio,Adulto
10343,Mateo,Garcia,25.0,Medellín,2022-04-04 22:04:24.666166542,Basico,,4.0,4.0,13.379999999999999,Bajo uso,Joven
10344,Carlos,Torres,41.0,,2022-04-05 04:38:42.580645162,Premium,,11.0,6.0,24.049999999999997,Alto uso,Adulto
10345,Mateo,Garcia,67.0,Medellín,2022-04-05 11:13:00.495123781,Basico,,8.0,7.0,37.4,Uso medio,Adulto Mayor
10346,Sofia,Garcia,37.0,,2022-04-05 17:47:18.409602401,Basico,,6.0,8.0,65.0,Uso medio,Adulto
10347,Carlos,Garcia,77.0,Cali,2022-04-06 00:21:36.324081021,Basico,,12.0,3.0,21.4,Alto uso,Adulto Mayor
10348,Sofia,Gomez,33.0,CDMX,2022-04-06 06:55:54.238559640,Basico,,4.0,2.0,1.12,Bajo uso,Adulto
10349,Ana,Gomez,67.0,GDL,2022-04-06 13:30:12.153038260,Basico,,6.0,7.0,65.0,Uso medio,Adulto Mayor
10350,Ana,Garcia,69.0,MTY,2022-04-06 20:04:30.067516880,Basico,,5.0,4.0,18.89,Uso medio,Adulto Mayor
10351,Carlos,Gomez,29.0,CDMX,2022-04-07 02:38:47.981995499,Basico,,8.0,3.0,15.81,Uso medio,Joven
10352,Carlos,Torres,30.0,Bogotá,2022-04-07 09:13:05.896474119,Basico,,6.0,7.0,41.1,Uso medio,Adulto
10353,Mariana,Garcia,62.0,,2022-04-07 15:47:23.810952739,Basico,,4.0,4.0,12.530000000000001,Bajo uso,Adulto Mayor
10354,Mateo,Gomez,59.0,Cali,2022-04-07 22:21:41.725431358,Basico,,6.0,5.0,11.279999999999998,Uso medio,Adulto
10355,Mariana,Lopez,56.0,Bogotá,2022-04-08 04:55:59.639909978,Premium,,7.0,4.0,18.57,Uso medio,Adulto
10356,Mateo,Garcia,42.0,CDMX,2022-04-08 11:30:17.554388598,Basico,,12.0,5.0,59.480000000000004,Alto uso,Adulto
10357,Mariana,Garcia,63.0,MTY,2022-04-08 18:04:35.468867217,Basico,,8.0,7.0,27.519999999999996,Uso medio,Adulto Mayor
10358,Sofia,Torres,49.0,Bogotá,2022-04-09 00:38:53.383345837,Basico,,4.0,6.0,65.0,Uso medio,Adulto
10359,Carlos,Ramirez,79.0,MTY,2022-04-09 07:13:11.297824457,Basico,,7.0,4.0,18.14,Uso medio,Adulto Mayor
10360,Ana,Ramirez,41.0,CDMX,2022-04-09 13:47:29.212303076,Basico,,6.0,2.0,19.6,Uso medio,Adulto
10361,Mateo,Torres,65.0,Bogotá,2022-04-09 20:21:47.126781696,Basico,,7.0,3.0,4.66,Uso medio,Adulto Mayor
10362,Mateo,Torres,64.0,GDL,2022-04-10 02:56:05.041260316,Basico,,3.0,4.0,11.52,Bajo uso,Adulto Mayor
10363,Ana,Torres,61.0,,2022-04-10 09:30:22.955738935,Basico,,8.0,8.0,49.74,Uso medio,Adulto Mayor
10364,Mariana,Ramirez,26.0,CDMX,2022-04-10 16:04:40.870217555,Basico,,8.0,2.0,21.92,Uso medio,Joven
10365,Mateo,Torres,57.0,CDMX,2022-04-10 22:38:58.784696175,Premium,,8.0,5.0,36.730000000000004,Uso medio,Adulto
10366,Sofia,Gomez,67.0,CDMX,2022-04-11 05:13:16.699174794,Basico,,4.0,1.0,11.61,Bajo uso,Adulto Mayor
10367,Carlos,Garcia,40.0,MTY,2022-04-11 11:47:34.613653414,Premium,,5.0,7.0,34.58,Uso medio,Adulto
10368,Ana,Garcia,67.0,Medellín,2022-04-11 18:21:52.528132034,Basico,"1,72938E+18",4.0,2.0,22.85,Bajo uso,Adulto Mayor
10369,Carlos,Lopez,30.0,Medellín,2022-04-12 00:56:10.442610653,Premium,,6.0,3.0,21.55,Uso medio,Adulto
10370,Mateo,Lopez,77.0,Bogotá,2022-04-12 07:30:28.357089273,Basico,,6.0,7.0,27.99,Uso medio,Adulto Mayor
10371,Mateo,Garcia,76.0,Medellín,2022-04-12 14:04:46.271567892,Premium,,3.0,4.0,48.260000000000005,Bajo uso,Adulto Mayor
10372,Ana,Gomez,49.0,MTY,2022-04-12 20:39:04.186046512,Basico,,7.0,7.0,65.0,Uso medio,Adulto
10373,Sofia,Ramirez,67.0,Medellín,2022-04-13 03:13:22.100525132,Basico,,2.0,8.0,31.4,Uso medio,Adulto Mayor
10374,Luis,Ramirez,32.0,CDMX,2022-04-13 09:47:40.015003751,Basico,,2.0,8.0,44.9,Uso medio,Adulto
10375,Ana,Gomez,53.0,MTY,2022-04-13 16:21:57.929482371,Basico,,4.0,3.0,35.66,Bajo uso,Adulto
10376,Luis,Ramirez,66.0,Cali,2022-04-13 22:56:15.843960991,Premium,,0.0,5.0,13.850000000000001,Uso medio,Adulto Mayor
10377,Mariana,Torres,47.0,Cali,2022-04-14 05:30:33.758439610,Premium,,3.0,1.0,13.5,Bajo uso,Adulto
10378,Luis,Garcia,22.0,Medellín,2022-04-14 12:04:51.672918230,Basico,,8.0,4.0,29.730000000000004,Uso medio,Joven
10379,Sofia,Garcia,39.0,GDL,2022-04-14 18:39:09.587396850,Basico,,5.0,7.0,36.53,Uso medio,Adulto
10380,Mariana,Gomez,33.0,GDL,2022-04-15 01:13:27.501875469,Basico,,7.0,5.0,19.049999999999997,Uso medio,Adulto
10381,Luis,Ramirez,58.0,,2022-04-15 07:47:45.416354090,Premium,,9.0,4.0,15.45,Uso medio,Adulto
10382,Mariana,Lopez,27.0,CDMX,2022-04-15 14:22:03.330832708,Basico,"1,71936E+18",7.0,3.0,6.04,Uso medio,Joven
10383,Luis,Lopez,41.0,GDL,2022-04-15 20:56:21.245311328,Basico,,6.0,2.0,12.84,Uso medio,Adulto
10384,Sofia,Ramirez,35.0,CDMX,2022-04-16 03:30:39.159789948,Premium,,12.0,3.0,13.05,Alto uso,Adulto
10385,Luis,Lopez,66.0,MTY,2022-04-16 10:04:57.074268568,Basico,,6.0,7.0,14.34,Uso medio,Adulto Mayor
10386,Luis,Gomez,35.0,GDL,2022-04-16 16:39:14.988747188,Premium,,7.0,2.0,4.890000000000001,Uso medio,Adulto
10387,Luis,Gomez,24.0,Bogotá,2022-04-16 23:13:32.903225806,Basico,,7.0,2.0,6.12,Uso medio,Joven
10388,Ana,Ramirez,21.0,Bogotá,2022-04-17 05:47:50.817704426,Basico,,5.0,2.0,14.809999999999999,Uso medio,Joven
10389,Ana,Lopez,43.0,,2022-04-17 12:22:08.732183046,Basico,,5.0,4.0,8.469999999999999,Uso medio,Adulto
10390,Ana,Gomez,22.0,CDMX,2022-04-17 18:56:26.646661666,Premium,,5.0,4.0,15.74,Uso medio,Joven
10391,Sofia,Gomez,77.0,MTY,2022-04-18 01:30:44.561140286,Basico,,4.0,2.0,1.79,Bajo uso,Adulto Mayor
10392,Mariana,Torres,72.0,Bogotá,2022-04-18 08:05:02.475618906,Basico,,5.0,6.0,14.46,Uso medio,Adulto Mayor
10393,Mateo,Torres,33.0,Medellín,2022-04-18 14:39:20.390097524,Basico,,3.0,3.0,14.94,Bajo uso,Adulto
10394,Luis,Gomez,52.0,Bogotá,2022-04-18 21:13:38.304576144,Premium,"1,72912E+18",3.0,9.0,38.2,Uso medio,Adulto
10395,Luis,Ramirez,43.0,Cali,2022-04-19 03:47:56.219054764,Basico,,8.0,7.0,36.72,Uso medio,Adulto
10396,Sofia,Garcia,35.0,CDMX,2022-04-19 10:22:14.133533384,Basico,,7.0,2.0,14.57,Uso medio,Adulto
10397,Luis,Garcia,46.0,Cali,2022-04-19 16:56:32.048012004,Basico,,3.0,10.0,55.269999999999996,Alto uso,Adulto
10398,Ana,Gomez,40.0,Bogotá,2022-04-19 23:30:49.962490624,Premium,,5.0,8.0,26.46,Uso medio,Adulto
10399,Mateo,Gomez,70.0,CDMX,2022-04-20 06:05:07.876969242,Premium,,5.0,4.0,65.0,Uso medio,Adulto Mayor
10400,Carlos,Gomez,31.0,,2022-04-20 12:39:25.791447862,Basico,,5.0,4.0,7.68,Uso medio,Adulto
